ID	Name	Team	Position	Age	nhlId	BirthDate
2438	Matt Lorito	N/A	Forward	31	8478371	1990-07-03
2439	Matt Luff	Nashville Predators	Forward	24	8479644	1997-05-05
2440	Matt Martin	New York Islanders	Forward	32	8474709	1989-05-08
2441	Matt Moulson	N/A	Forward	37	8470852	1983-11-01
2442	Matt Murray	Ottawa Senators	Goalie	27	8476899	1994-05-25
2443	Matt Nieto	San Jose Sharks	Forward	28	8476442	1992-11-05
2444	Matt Niskanen	N/A	Defenseman	34	8471702	1986-12-06
2445	Matt Pelech	N/A	Forward	34	8471700	1987-09-04
2446	Matt Puempel	N/A	Forward	28	8476477	1993-01-24
2447	Matt Read	N/A	Forward	35	8476177	1986-06-14
2448	Matt Rempe	New York Rangers	Forward	19	8482460	2002-06-29
2449	Matt Roy	Los Angeles Kings	Defenseman	26	8478911	1995-03-01
2450	Matt Schmalz	N/A	Forward	25	8478150	1996-03-21
2451	Matt Stajan	N/A	Forward	37	8470162	1983-12-19
2452	Matt Taormina	N/A	Defenseman	34	8475060	1986-10-20
2453	Matt Tennyson	Nashville Predators	Defenseman	31	8476807	1990-04-23
2454	Matt Tomkins	N/A	Goalie	27	8477035	1994-06-19
2455	Matt Ustaski	N/A	Forward	27	8478119	1994-05-27
2456	Matt Villalta	Los Angeles Kings	Goalie	22	8480191	1999-06-03
2457	Matt Walker	N/A	Defenseman	41	8467408	1980-04-07
2458	Matt Watkins	N/A	Forward	34	8471821	1986-11-22
2459	Matteo Costantini	Buffalo Sabres	Forward	19	8482219	2002-08-16
2460	Matteo Gennaro	N/A	Forward	24	8478918	1997-03-30
2461	Matthew Beattie	N/A	Forward	28	8477031	1992-12-14
2462	Matthew Berkovitz	N/A	Defenseman	25	8478052	1996-02-16
2463	Matthew Bradley	N/A	Forward	24	8478862	1997-01-22
2464	Matthew Cairns	Buffalo Sabres	Defenseman	23	8479417	1998-04-27
2465	Matthew Deblouw	N/A	Forward	28	8477027	1993-09-17
2466	Matthew Finn	N/A	Defenseman	27	8476865	1994-02-24
2467	Matthew Hellickson	N/A	Defenseman	23	8480277	1998-03-21
2468	Matthew Highmore	Vancouver Canucks	Forward	25	8478146	1996-02-27
2469	Matthew Kessel	St. Louis Blues	Defenseman	21	8482516	2000-06-23
2470	Matthew Knies	Toronto Maple Leafs	Forward	18	8482720	2002-10-17
2471	Matthew Konan	N/A	Defenseman	30	8475395	1991-09-03
2472	Matthew Lombardi	N/A	Forward	39	8468695	1982-03-18
2473	Matthew Mistele	N/A	Forward	25	8478108	1995-10-17
2474	Matthew O'Connor	N/A	Goalie	29	8478559	1992-02-14
2475	Matthew Peca	St. Louis Blues	Forward	28	8476285	1993-04-27
2476	Matthew Phillips	Calgary Flames	Forward	23	8479547	1998-04-06
2477	Matthew Robertson	New York Rangers	Defenseman	20	8481525	2001-03-09
2478	Matthew Spencer	N/A	Defenseman	24	8478441	1997-03-24
2479	Matthew Stienburg	Colorado Avalanche	Forward	20	8481737	2000-10-07
2480	Matthew Strome	Philadelphia Flyers	Forward	22	8480017	1999-01-06
2481	Matthew Thiessen	Vancouver Canucks	Goalie	21	8481080	2000-06-09
2482	Matthew Tkachuk	Calgary Flames	Forward	23	8479314	1997-12-11
2483	Matthew Wedman	N/A	Forward	22	8481685	1999-05-25
2484	Mattias Ekholm	Nashville Predators	Defenseman	31	8475218	1990-05-24
2485	Mattias Elfstrom	N/A	Forward	24	8479564	1997-01-08
2486	Mattias Janmark	Vegas Golden Knights	Forward	28	8477406	1992-12-08
2487	Mattias Norlinder	Montréal Canadiens	Defenseman	21	8481555	2000-04-12
2488	Mattias Ritola	N/A	Forward	34	8471668	1987-03-14
2489	Mattias Samuelsson	Buffalo Sabres	Defenseman	21	8480807	2000-03-14
2490	Mattias Tedenby	N/A	Forward	31	8474582	1990-02-21
2491	Matty Beniers	Seattle Kraken	Forward	18	8482665	2002-11-05
2492	Matvey Guskov	Minnesota Wild	Forward	20	8481586	2001-01-30
2493	Matvey Petrov	Edmonton Oilers	Forward	18	8482718	2003-03-12
2494	Mavrik Bourque	Dallas Stars	Forward	19	8482145	2002-01-08
2495	Max Comtois	Anaheim Ducks	Forward	22	8480031	1999-01-08
2496	Max Domi	Columbus Blue Jackets	Forward	26	8477503	1995-03-02
2497	Max Friberg	N/A	Forward	28	8476384	1992-11-20
2498	Max Gildon	Florida Panthers	Defenseman	22	8480059	1999-05-17
2499	Max Gortz	N/A	Forward	28	8476996	1993-01-28
2500	Max Jones	Anaheim Ducks	Forward	23	8479368	1998-02-17
2501	Max McCormick	N/A	Forward	29	8476323	1992-05-01
2502	Max McCue	San Jose Sharks	Forward	18	8482881	2003-02-10
2503	Max Pacioretty	Vegas Golden Knights	Forward	32	8474157	1988-11-20
2504	Max Reinhart	N/A	Forward	29	8475733	1992-02-04
2505	Max Sauve	N/A	Forward	31	8474607	1990-01-30
2506	Max Talbot	N/A	Forward	37	8470171	1984-02-11
2507	Max Veronneau	N/A	Forward	25	8480314	1995-12-12
2508	Max Willman	Philadelphia Flyers	Forward	26	8478051	1995-02-13
2509	Max Zimmer	N/A	Forward	23	8479326	1997-10-29
2510	Maxence Guenette	Ottawa Senators	Defenseman	20	8481679	2001-04-28
2511	Maxim Cajkovic	Tampa Bay Lightning	Forward	20	8481738	2001-01-03
2512	Maxim Denezhkin	Edmonton Oilers	Forward	20	8481734	2000-12-10
2513	Maxim Groshev	Tampa Bay Lightning	Forward	19	8482168	2001-12-14
2514	Maxim Lapierre	N/A	Forward	36	8470654	1985-03-29
2515	Maxim Letunov	Carolina Hurricanes	Forward	25	8477983	1996-02-20
2516	Maxim Mamin	Florida Panthers	Forward	26	8479553	1995-01-13
2517	Maxim Marushev	Vegas Golden Knights	Forward	22	8482473	1999-01-01
2518	Maxime Fortunus	N/A	Defenseman	38	8469798	1983-07-28
2519	Maxime Lagace	Tampa Bay Lightning	Goalie	28	8476509	1993-01-12
2520	Maxime Lajoie	Carolina Hurricanes	Defenseman	23	8479320	1997-11-05
2521	Maxime Macenauer	N/A	Forward	32	8474139	1989-01-04
2522	Maximilian Pajpach	N/A	Goalie	25	8478102	1996-01-04
2523	Maximus Wanner	Edmonton Oilers	Defenseman	18	8482902	2003-03-12
2524	Maxwell Crozier	Tampa Bay Lightning	Defenseman	21	8481719	2000-04-19
2525	McKade Webster	Tampa Bay Lightning	Forward	21	8481691	2000-07-28
2526	Melker Karlsson	N/A	Forward	31	8477922	1990-07-18
2527	Merrick Madsen	N/A	Goalie	26	8477395	1995-08-22
2528	Michael Amadio	Toronto Maple Leafs	Forward	25	8478020	1996-05-13
2529	Michael Benning	Florida Panthers	Defenseman	19	8482107	2002-01-05
2530	Michael Bournival	N/A	Forward	29	8475739	1992-05-31
2531	Michael Brodzinski	N/A	Defenseman	26	8477373	1995-05-28
2532	Michael Bunting	Toronto Maple Leafs	Forward	26	8478047	1995-09-17
2533	Michael Callahan	Arizona Coyotes	Defenseman	21	8480828	1999-09-23
2534	Michael Cammalleri	N/A	Forward	39	8469500	1982-06-08
2535	Michael Caruso	N/A	Defenseman	33	8473416	1988-07-05
2536	Michael Chaput	Pittsburgh Penguins	Forward	29	8475808	1992-04-09
2537	Michael Clarke	N/A	Forward	27	8476946	1994-04-29
2538	Michael Dal Colle	N/A	Forward	25	8477936	1996-06-20
2539	Michael Del Zotto	Ottawa Senators	Defenseman	31	8474584	1990-06-24
2540	Michael Dipietro	Vancouver Canucks	Goalie	22	8480022	1999-06-09
2541	Michael Downing	N/A	Defenseman	26	8477422	1995-05-19
2542	Michael Eyssimont	Winnipeg Jets	Forward	25	8479591	1996-09-09
2543	Michael Frolik	N/A	Forward	33	8473564	1988-02-17
2544	Michael Grabner	N/A	Forward	33	8473546	1987-10-05
2545	Michael Houser	N/A	Goalie	29	8475920	1992-09-13
2546	Michael Hutchinson	Toronto Maple Leafs	Goalie	31	8474636	1990-03-02
2547	Michael Kapla	N/A	Defenseman	27	8480081	1994-09-19
2548	Michael Karow	Arizona Coyotes	Defenseman	22	8480211	1998-12-18
2549	Michael Keranen	N/A	Forward	31	8477923	1990-01-04
2550	Michael Kesselring	Edmonton Oilers	Defenseman	21	8480891	2000-01-13
2551	Michael Koster	Toronto Maple Leafs	Defenseman	20	8481565	2001-04-13
2552	Michael Kostka	N/A	Defenseman	35	8474497	1985-11-28
2553	Michael Krutil	Chicago Blackhawks	Defenseman	19	8482208	2002-06-03
2554	Michael Latta	N/A	Forward	30	8475247	1991-05-25
2555	Michael Leighton	N/A	Goalie	40	8468038	1981-05-19
2556	Michael McCarron	Nashville Predators	Forward	26	8477446	1995-03-07
2557	Michael McKee	N/A	Defenseman	28	8477022	1993-08-17
2558	Michael McLeod	New Jersey Devils	Forward	23	8479415	1998-02-03
2559	Michael Mersch	N/A	Forward	28	8476352	1992-10-02
2560	Michael Paliotta	N/A	Defenseman	28	8476394	1993-04-06
2561	Michael Pezzetta	Montréal Canadiens	Forward	23	8479543	1998-03-13
2562	Michael Prapavessis	N/A	Defenseman	25	8478035	1996-01-07
2563	Michael Raffl	Dallas Stars	Forward	32	8477290	1988-12-01
2564	Michael Rasmussen	Detroit Red Wings	Forward	22	8479992	1999-04-17
2565	Michael Ryder	N/A	Forward	41	8467545	1980-03-31
2566	Michael Sauer	N/A	Defenseman	34	8471714	1987-08-07
2567	Michael Sgarbossa	Washington Capitals	Forward	29	8475958	1992-07-25
2568	Michael Spacek	N/A	Forward	24	8478487	1997-04-09
2569	Michael Stone	N/A	Defenseman	31	8474628	1990-06-07
2570	Michael Vukojevic	New Jersey Devils	Defenseman	20	8481583	2001-06-08
2571	Michael Zalewski	N/A	Forward	29	8477816	1992-08-18
2572	Michal Handzus	N/A	Forward	44	8462129	1977-03-11
2573	Michal Jordan	N/A	Defenseman	31	8474661	1990-07-17
2574	Michal Kempny	Washington Capitals	Defenseman	31	8479482	1990-09-08
2575	Michal Neuvirth	N/A	Goalie	33	8473607	1988-03-23
2576	Michal Repik	N/A	Forward	32	8474153	1988-12-31
2577	Michal Rozsival	N/A	Defenseman	43	8465058	1978-09-03
2578	Michal Teply	Chicago Blackhawks	Forward	20	8481616	2001-05-27
2579	Micheal Ferland	Vancouver Canucks	Forward	29	8475907	1992-04-20
2580	Micheal Haley	N/A	Forward	35	8474230	1986-03-30
2581	Miguel Fidler	N/A	Forward	25	8478072	1996-03-17
2582	Miikka Kiprusoff	N/A	Goalie	44	8462147	1976-10-26
2583	Miikka Salomaki	N/A	Forward	28	8476447	1993-03-09
2584	Mika Zibanejad	New York Rangers	Forward	28	8476459	1993-04-18
2585	Mikael Backlund	Calgary Flames	Forward	32	8474150	1989-03-17
2586	Mikael Granlund	Nashville Predators	Forward	29	8475798	1992-02-26
2587	Mikael Hakkarainen	N/A	Forward	23	8481034	1998-01-26
2588	Mikael Pyyhtia	Columbus Blue Jackets	Forward	19	8482451	2001-12-17
2589	Mikael Samuelsson	N/A	Forward	44	8467463	1976-12-23
2590	Mikael Wikstrand	N/A	Defenseman	27	8477044	1993-11-05
2591	Mike Angelidis	N/A	Forward	36	8471916	1985-06-27
2592	Mike Blunden	N/A	Forward	34	8471663	1986-12-15
2593	Mike Brown	N/A	Forward	36	8471371	1985-06-24
2594	Mike Commodore	N/A	Defenseman	41	8467915	1979-11-07
2595	Mike Condon	N/A	Goalie	31	8477237	1990-04-27
2596	Mike Connolly	N/A	Forward	32	8476225	1989-07-03
2597	Mike Duco	N/A	Forward	34	8471941	1987-07-08
2598	Mike Fisher	N/A	Forward	41	8467370	1980-06-05
2599	Mike Green	N/A	Defenseman	35	8471242	1985-10-12
2600	Mike Halmo	N/A	Forward	30	8476765	1991-05-15
2601	Mike Hardman	Chicago Blackhawks	Forward	22	8482635	1999-02-05
2602	Mike Hoffman	Montréal Canadiens	Forward	31	8474884	1989-11-24
2603	Mike Knuble	N/A	Forward	49	8458590	1972-07-04
2604	Mike Komisarek	N/A	Defenseman	39	8469460	1982-01-19
2605	Mike Liambas	N/A	Forward	32	8475436	1989-02-16
2606	Mike Lundin	N/A	Defenseman	36	8471314	1984-09-24
2607	Mike Matheson	Pittsburgh Penguins	Defenseman	27	8476875	1994-02-27
2608	Mike McKenna	N/A	Goalie	38	8470093	1983-04-11
2609	Mike Mottau	N/A	Defenseman	43	8466309	1978-03-19
2610	Mike Murphy	N/A	Goalie	32	8474729	1989-01-15
2611	Mike Reilly	Boston Bruins	Defenseman	28	8476422	1993-07-13
2612	Mike Ribeiro	N/A	Forward	41	8467371	1980-02-10
2613	Mike Richards	N/A	Forward	36	8470617	1985-02-11
2614	Mike Robinson	San Jose Sharks	Goalie	24	8478837	1997-03-27
2615	Mike Rupp	N/A	Forward	41	8467336	1980-01-13
2616	Mike Santorelli	N/A	Forward	35	8471390	1985-12-14
2617	Mike Sislo	N/A	Forward	33	8476209	1988-01-20
2618	Mike Smith	Edmonton Oilers	Goalie	39	8469608	1982-03-22
2619	Mike Vecchione	Washington Capitals	Forward	28	8480087	1993-02-25
2620	Mike Weaver	N/A	Defenseman	43	8468478	1978-05-02
2621	Mike Weber	N/A	Defenseman	33	8473426	1987-12-16
2622	Mike Williamson	N/A	Defenseman	28	8477315	1993-09-05
2623	Mike Winther	N/A	Forward	27	8476929	1994-01-09
2624	Mikey Anderson	Los Angeles Kings	Defenseman	22	8479998	1999-05-25
2625	Mikhail Abramov	Toronto Maple Leafs	Forward	20	8481589	2001-03-26
2626	Mikhail Berdin	Winnipeg Jets	Goalie	23	8479574	1998-03-01
2627	Mikhail Grabovski	N/A	Forward	37	8471362	1984-01-31
2628	Mikhail Grigorenko	N/A	Forward	27	8476888	1994-05-16
2629	Mikhail Maltsev	Colorado Avalanche	Forward	23	8479573	1998-03-12
2630	Mikhail Sergachev	Tampa Bay Lightning	Defenseman	23	8479410	1998-06-25
2631	Mikhail Shalagin	Tampa Bay Lightning	Forward	22	8481684	1999-09-12
2632	Mikhail Vorobyev	Philadelphia Flyers	Forward	24	8478844	1997-01-05
2633	Mikkel Boedker	N/A	Forward	31	8474571	1989-12-16
2634	Mikko Koivu	Columbus Blue Jackets	Forward	38	8469459	1983-03-12
2635	Mikko Kokkonen	Toronto Maple Leafs	Defenseman	20	8481614	2001-01-18
2636	Mikko Koskinen	Edmonton Oilers	Goalie	33	8475156	1988-07-18
2637	Mikko Lehtonen	Columbus Blue Jackets	Defenseman	27	8482247	1994-01-16
2638	Mikko Rantanen	Colorado Avalanche	Forward	24	8478420	1996-10-29
2639	Mikko Vainonen	N/A	Defenseman	27	8476956	1994-04-11
2640	Milan Hejduk	N/A	Forward	45	8460577	1976-02-14
2641	Milan Jurcina	N/A	Defenseman	38	8469684	1983-06-07
2642	Milan Kloucek	N/A	Goalie	23	8481055	1998-04-30
2643	Milan Kytnar	N/A	Forward	32	8474128	1989-05-19
2644	Milan Lucic	Calgary Flames	Forward	33	8473473	1988-06-07
2645	Milan Michalek	N/A	Forward	36	8470599	1984-12-07
2646	Miles Gendron	N/A	Defenseman	25	8478001	1996-06-28
2647	Miles Liberati	N/A	Defenseman	26	8477344	1995-06-21
2648	Miles Wood	New Jersey Devils	Forward	26	8477425	1995-09-13
2649	Milos Roman	N/A	Forward	21	8480792	1999-11-06
2650	Mirco Mueller	N/A	Defenseman	26	8477509	1995-03-21
2651	Miro Aaltonen	N/A	Forward	28	8477317	1993-06-07
2652	Miro Heiskanen	Dallas Stars	Defenseman	22	8480036	1999-07-18
2653	Miro Karjalainen	N/A	Defenseman	25	8478064	1996-05-23
2654	Miroslav Svoboda	N/A	Goalie	26	8478922	1995-03-07
2655	Miska Kukkonen	Buffalo Sabres	Defenseman	21	8480983	2000-06-19
2656	Mitch Callahan	N/A	Forward	30	8475296	1991-08-17
2657	Mitch Reinke	N/A	Defenseman	25	8480761	1996-02-04
2658	Mitch Wheaton	N/A	Defenseman	26	8477371	1995-02-06
2659	Mitchell Dempsey	N/A	Forward	26	8477350	1995-02-27
2660	Mitchell Gibson	Washington Capitals	Goalie	22	8481064	1999-06-25
2661	Mitchell Heard	N/A	Forward	29	8476575	1992-03-12
2662	Mitchell Hoelscher	Ottawa Senators	Forward	21	8480861	2000-01-27
2663	Mitchell Marner	Toronto Maple Leafs	Forward	24	8478483	1997-05-05
2664	Mitchell Mattson	Calgary Flames	Forward	23	8479360	1998-01-02
2665	Mitchell Miller	N/A	Defenseman	19	8482083	2001-12-20
2666	Mitchell Moroz	N/A	Forward	27	8476862	1994-05-03
2667	Mitchell Stephens	Detroit Red Wings	Forward	24	8478477	1997-02-05
2668	Mitchell Vande Sompel	New York Islanders	Defenseman	24	8478481	1997-02-11
2669	Morgan Barron	New York Rangers	Forward	22	8480289	1998-12-02
2670	Morgan Ellis	N/A	Defenseman	29	8475782	1992-04-30
2671	Morgan Frost	Philadelphia Flyers	Forward	22	8480028	1999-05-14
2672	Morgan Geekie	Seattle Kraken	Forward	23	8479987	1998-07-20
2673	Morgan Klimchuk	N/A	Forward	26	8477449	1995-03-02
2674	Morgan Rielly	Toronto Maple Leafs	Defenseman	27	8476853	1994-03-09
2675	Moritz Seider	Detroit Red Wings	Defenseman	20	8481542	2001-04-06
2676	Myles Bell	N/A	Forward	28	8477393	1993-08-19
2677	Nail Yakupov	N/A	Forward	27	8476855	1993-10-06
2678	Nate Benoit	Minnesota Wild	Defenseman	18	8482728	2002-11-26
2679	Nate Clurman	Colorado Avalanche	Defenseman	23	8479594	1998-05-08
2680	Nate Guenin	N/A	Defenseman	38	8470317	1982-12-10
2681	Nate Prosser	N/A	Defenseman	35	8475613	1986-05-07
2682	Nate Schmidt	Winnipeg Jets	Defenseman	30	8477220	1991-07-16
2683	Nate Schnarr	New Jersey Devils	Forward	22	8480026	1999-02-25
2684	Nate Thompson	Philadelphia Flyers	Forward	36	8470775	1984-10-05
2685	Nathan Bastian	Seattle Kraken	Forward	23	8479414	1997-12-06
2686	Nathan Beaulieu	Winnipeg Jets	Defenseman	28	8476470	1992-12-05
2687	Nathan Gerbe	Columbus Blue Jackets	Forward	34	8471804	1987-07-24
2688	Nathan Horton	N/A	Forward	36	8470596	1985-05-29
2689	Nathan Lawson	N/A	Goalie	37	8474855	1983-09-29
2690	Nathan Legare	Pittsburgh Penguins	Forward	20	8481594	2001-01-11
2691	Nathan Lieuwen	N/A	Goalie	30	8476319	1991-08-08
2692	Nathan MacKinnon	Colorado Avalanche	Forward	26	8477492	1995-09-01
2693	Nathan Noel	N/A	Forward	24	8478412	1997-06-21
2694	Nathan Smith	Winnipeg Jets	Forward	22	8480979	1998-10-19
2695	Nathan Walker	St. Louis Blues	Forward	27	8477573	1994-02-07
2696	Nazem Kadri	Colorado Avalanche	Forward	30	8475172	1990-10-06
2697	Neal Pionk	Winnipeg Jets	Defenseman	26	8480145	1995-07-29
2698	Nelson Nogier	Winnipeg Jets	Defenseman	25	8478031	1996-05-27
2699	Nic Dowd	Washington Capitals	Forward	31	8475343	1990-05-27
2700	Nic Petan	Vancouver Canucks	Forward	26	8477464	1995-03-22
2701	Nicholas Abruzzese	Toronto Maple Leafs	Forward	22	8481720	1999-06-04
2702	Nicholas Boka	N/A	Defenseman	24	8478428	1997-09-08
2703	Nicholas Porco	Nashville Predators	Forward	20	8481665	2001-03-12
2704	Nicholas Robertson	Toronto Maple Leafs	Forward	20	8481582	2001-09-11
2705	Nicholas Shore	N/A	Forward	28	8476406	1992-09-26
2706	Nicholas Walters	N/A	Defenseman	27	8476954	1994-04-11
2707	Nick Baptiste	N/A	Forward	26	8477491	1995-08-04
2708	Nick Bjugstad	Minnesota Wild	Forward	29	8475760	1992-07-17
2709	Nick Bonino	San Jose Sharks	Forward	33	8474009	1988-04-20
2710	Nick Caamano	Dallas Stars	Forward	23	8479381	1998-09-07
2711	Nick Campoli	Vegas Golden Knights	Forward	22	8480288	1999-02-16
2712	Nick Capone	Tampa Bay Lightning	Forward	19	8482493	2001-12-17
2713	Nick Cousins	Nashville Predators	Forward	28	8476393	1993-07-20
2714	Nick Drazenovic	N/A	Forward	34	8471832	1987-01-14
2715	Nick Ebert	N/A	Defenseman	27	8477028	1994-05-11
2716	Nick Foligno	Boston Bruins	Forward	33	8473422	1987-10-31
2717	Nick Henry	Colorado Avalanche	Forward	22	8479997	1999-07-04
2718	Nick Holden	Ottawa Senators	Defenseman	34	8474207	1987-05-15
2719	Nick Jensen	Washington Capitals	Defenseman	30	8475324	1990-09-21
2720	Nick Johnson	N/A	Forward	35	8471280	1985-12-24
2721	Nick Lappin	N/A	Forward	28	8479250	1992-11-01
2722	Nick Leddy	Detroit Red Wings	Defenseman	30	8475181	1991-03-20
2723	Nick Leivermann	Colorado Avalanche	Defenseman	23	8480257	1998-09-14
2724	Nick Magyar	N/A	Forward	25	8478023	1996-05-29
2725	Nick Merkley	San Jose Sharks	Forward	24	8478447	1997-05-23
2726	Nick Moutrey	N/A	Forward	26	8477430	1995-06-24
2727	Nick Palmieri	N/A	Forward	32	8473999	1989-07-12
2728	Nick Pastujov	N/A	Forward	23	8479562	1998-01-21
2729	Nick Paul	Ottawa Senators	Forward	26	8477426	1995-03-20
2730	Nick Perbix	Tampa Bay Lightning	Defenseman	23	8480246	1998-06-15
2731	Nick Petrecki	N/A	Defenseman	32	8474032	1989-07-11
2732	Nick Ritchie	Toronto Maple Leafs	Forward	25	8477941	1995-12-05
2733	Nick Schmaltz	Arizona Coyotes	Forward	25	8477951	1996-02-23
2734	Nick Schultz	N/A	Defenseman	39	8468513	1982-08-25
2735	Nick Seeler	Philadelphia Flyers	Defenseman	28	8476372	1993-06-03
2736	Nick Sorensen	Anaheim Ducks	Forward	26	8477466	1994-10-23
2737	Nick Spaling	N/A	Forward	33	8474096	1988-09-19
2738	Nick Suzuki	Montréal Canadiens	Forward	22	8480018	1999-08-10
2739	Nick Swaney	Minnesota Wild	Forward	24	8480275	1997-09-09
2740	Nicklas Backstrom	Washington Capitals	Forward	33	8473563	1987-11-23
2741	Nicklas Grossmann	N/A	Defenseman	36	8471269	1985-01-22
2742	Nicklas Jensen	N/A	Forward	28	8476482	1993-03-06
2743	Nicklas Lidstrom	N/A	Defenseman	51	8457063	1970-04-28
2744	Niclas Almari	Pittsburgh Penguins	Defenseman	23	8479539	1998-05-11
2745	Niclas Bergfors	N/A	Forward	34	8471697	1987-03-07
2746	Nico Gross	N/A	Defenseman	21	8480832	2000-01-26
2747	Nico Hischier	New Jersey Devils	Forward	22	8480002	1999-01-04
2748	Nico Sturm	Minnesota Wild	Forward	26	8481477	1995-05-03
2749	Nicolas Aube-Kubel	Philadelphia Flyers	Forward	25	8477979	1996-05-10
2750	Nicolas Beaudin	Chicago Blackhawks	Defenseman	21	8480814	1999-10-07
2751	Nicolas Blanchard	N/A	Forward	34	8471853	1987-05-31
2752	Nicolas Daws	New Jersey Devils	Goalie	20	8482076	2000-12-22
2753	Nicolas Deschamps	N/A	Forward	31	8474598	1990-01-06
2754	Nicolas Deslauriers	Anaheim Ducks	Forward	30	8475235	1991-02-22
2755	Nicolas Hague	Vegas Golden Knights	Defenseman	22	8479980	1998-12-05
2756	Nicolas Kerdiles	N/A	Forward	27	8476866	1994-01-11
2757	Nicolas Mattinen	N/A	Defenseman	23	8479555	1998-03-05
2758	Nicolas Meloche	San Jose Sharks	Defenseman	24	8478467	1997-07-18
2759	Nicolas Roy	Vegas Golden Knights	Forward	24	8478462	1997-02-05
2760	Nik Antropov	N/A	Forward	41	8467353	1980-02-18
2761	Nikita Alexandrov	St. Louis Blues	Forward	21	8481543	2000-09-16
2762	Nikita Chibrikov	Winnipeg Jets	Forward	18	8482787	2003-02-16
2763	Nikita Filatov	N/A	Forward	31	8474566	1990-05-25
2764	Nikita Gusev	N/A	Forward	29	8477038	1992-07-08
2765	Nikita Guslistov	Carolina Hurricanes	Forward	19	8482917	2002-05-30
2766	Nikita Korostelev	N/A	Forward	24	8478478	1997-02-08
2767	Nikita Kucherov	Tampa Bay Lightning	Forward	28	8476453	1993-06-17
2768	Nikita Nesterenko	Minnesota Wild	Forward	20	8481754	2001-09-10
2769	Nikita Nesterov	N/A	Defenseman	28	8476300	1993-03-28
2770	Nikita Nikitin	N/A	Defenseman	35	8471348	1986-06-16
2771	Nikita Novikov	Buffalo Sabres	Defenseman	18	8482916	2003-07-25
2772	Nikita Okhotiuk	New Jersey Devils	Defenseman	20	8481537	2000-12-04
2773	Nikita Pavlychev	N/A	Forward	24	8478914	1997-03-23
2774	Nikita Popugaev	New Jersey Devils	Forward	22	8480006	1998-11-20
2775	Nikita Quapp	Carolina Hurricanes	Goalie	18	8482895	2003-01-25
2776	Nikita Scherbak	N/A	Forward	25	8477957	1995-12-30
2777	Nikita Soshnikov	N/A	Forward	27	8478373	1993-10-14
2778	Nikita Tryamkin	Vancouver Canucks	Defenseman	27	8477997	1994-08-30
2779	Nikita Zadorov	Calgary Flames	Defenseman	26	8477507	1995-04-16
2780	Nikita Zaitsev	Ottawa Senators	Defenseman	29	8479458	1991-10-29
2781	Niklas Backstrom	N/A	Goalie	43	8473404	1978-02-13
2782	Niklas Hagman	N/A	Forward	41	8467943	1979-12-05
2783	Niklas Hansson	Dallas Stars	Defenseman	26	8477490	1995-01-08
2784	Niklas Hjalmarsson	N/A	Defenseman	34	8471769	1987-06-06
2785	Niklas Kronwall	N/A	Defenseman	40	8468509	1981-01-12
2786	Niklas Nordgren	Chicago Blackhawks	Forward	21	8480875	2000-05-04
2787	Niklas Svedberg	N/A	Goalie	32	8476844	1989-09-04
2788	Niklas Tikkinen	N/A	Defenseman	27	8477019	1994-06-01
2789	Niklas Treutle	N/A	Goalie	30	8478999	1991-04-29
2790	Niko Huuhtanen	Tampa Bay Lightning	Forward	18	8482757	2003-06-26
2791	Niko Mikkola	St. Louis Blues	Defenseman	25	8478859	1996-04-27
